,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
4178,79.0,176.0,93.0,1.0,6.0,1.0,3.0,73.0
4179,81.0,192.0,67.0,2.0,17.0,8.0,3.0,75.0
4180,80.0,198.0,110.0,1.0,14.0,5.0,4.0,58.0
4181,79.0,172.0,110.0,1.0,7.0,4.0,3.0,63.0
4182,81.0,174.0,91.0,1.0,9.0,8.0,5.0,54.0
4183,81.0,188.0,76.0,1.0,17.0,5.0,3.0,64.0
4184,80.0,184.0,78.0,2.0,0.0,5.0,3.0,84.0
4185,79.0,188.0,72.0,1.0,17.0,9.0,2.0,63.0
4186,79.0,170.0,77.0,1.0,14.0,7.0,2.0,67.0
4187,80.0,201.0,65.0,2.0,17.0,5.0,3.0,72.0
4188,79.0,182.0,62.0,1.0,10.0,2.0,2.0,78.0
4189,80.0,197.0,76.0,1.0,16.0,4.0,2.0,72.0
4190,76.0,181.0,95.0,1.0,12.0,0.0,2.0,70.0
4191,82.0,196.0,73.0,1.0,0.0,2.0,2.0,91.0
4192,83.0,182.0,75.0,1.0,15.0,9.0,3.0,67.0
4193,78.0,187.0,82.0,1.0,17.0,7.0,2.0,66.0
4194,82.0,184.0,91.0,2.0,14.0,7.0,3.0,69.0
4195,78.0,204.0,89.0,1.0,9.0,2.0,2.0,75.0
4196,81.0,182.0,67.0,4.0,0.0,5.0,3.0,105.0
4197,79.0,179.0,86.0,1.0,17.0,8.0,1.0,60.0
4198,78.0,196.0,77.0,0.0,8.0,3.0,4.0,64.0
4199,78.0,189.0,63.0,1.0,0.0,2.0,2.0,86.0
4200,81.0,179.0,70.0,2.0,15.0,8.0,1.0,80.0
4201,78.0,163.0,86.0,0.0,0.0,6.0,1.0,69.0
4202,80.0,202.0,72.0,3.0,1.0,0.0,1.0,109.0
4203,79.0,175.0,77.0,2.0,9.0,8.0,3.0,70.0
4204,81.0,189.0,104.0,2.0,0.0,9.0,2.0,84.0
4205,82.0,183.0,67.0,2.0,5.0,1.0,2.0,96.0
4206,77.0,157.0,85.0,1.0,15.0,6.0,3.0,54.0
4207,78.0,157.0,73.0,2.0,3.0,5.0,2.0,81.0
4208,80.0,177.0,66.0,3.0,14.0,4.0,1.0,90.0
4209,82.0,188.0,66.0,2.0,0.0,6.0,2.0,95.0
4210,80.0,185.0,67.0,1.0,7.0,0.0,1.0,83.0
4211,83.0,171.0,61.0,0.0,21.0,9.0,2.0,60.0
4212,82.0,166.0,68.0,3.0,0.0,1.0,2.0,105.0
4213,81.0,186.0,102.0,3.0,8.0,2.0,1.0,98.0
4214,78.0,186.0,111.0,1.0,8.0,0.0,2.0,75.0
4215,84.0,195.0,77.0,3.0,12.0,4.0,3.0,92.0
4216,78.0,184.0,88.0,2.0,14.0,1.0,1.0,82.0
4217,81.0,158.0,110.0,3.0,5.0,5.0,2.0,82.0
4218,82.0,200.0,96.0,1.0,22.0,4.0,3.0,58.0
4219,82.0,181.0,68.0,3.0,16.0,6.0,2.0,86.0
4220,81.0,195.0,80.0,0.0,15.0,8.0,1.0,62.0
4221,80.0,181.0,83.0,1.0,3.0,0.0,2.0,84.0
4222,79.0,177.0,74.0,1.0,1.0,9.0,1.0,76.0
4223,79.0,164.0,103.0,2.0,5.0,9.0,1.0,77.0
4224,83.0,201.0,71.0,1.0,7.0,5.0,2.0,80.0
4225,80.0,175.0,61.0,1.0,10.0,7.0,2.0,68.0
4226,81.0,192.0,75.0,1.0,19.0,9.0,4.0,57.0
4227,82.0,173.0,82.0,1.0,2.0,3.0,2.0,83.0
4228,79.0,176.0,62.0,1.0,15.0,8.0,1.0,66.0
4229,78.0,197.0,71.0,1.0,13.0,4.0,3.0,68.0
4230,79.0,192.0,80.0,3.0,1.0,6.0,3.0,90.0
4231,82.0,187.0,89.0,0.0,1.0,1.0,3.0,74.0
4232,80.0,206.0,77.0,0.0,2.0,7.0,2.0,73.0
4233,81.0,206.0,75.0,1.0,4.0,8.0,3.0,75.0
4234,80.0,187.0,61.0,2.0,1.0,2.0,2.0,89.0
4235,76.0,170.0,67.0,1.0,17.0,4.0,1.0,63.0
4236,79.0,187.0,91.0,1.0,14.0,2.0,1.0,74.0
4237,79.0,185.0,96.0,1.0,1.0,4.0,1.0,82.0
4238,79.0,178.0,84.0,2.0,22.0,8.0,2.0,65.0
4239,80.0,166.0,94.0,2.0,12.0,6.0,1.0,75.0
4240,80.0,176.0,95.0,2.0,4.0,8.0,2.0,84.0
4241,77.0,181.0,73.0,1.0,20.0,1.0,4.0,64.0
4242,81.0,181.0,83.0,2.0,10.0,4.0,2.0,80.0
4243,79.0,173.0,94.0,3.0,14.0,7.0,1.0,80.0
4244,81.0,174.0,90.0,2.0,2.0,6.0,3.0,77.0
4245,79.0,190.0,66.0,1.0,10.0,8.0,2.0,72.0
4246,81.0,175.0,65.0,1.0,2.0,2.0,2.0,86.0
4247,81.0,186.0,84.0,1.0,20.0,7.0,3.0,61.0
4248,77.0,189.0,83.0,1.0,12.0,7.0,1.0,67.0
4249,81.0,187.0,77.0,1.0,1.0,3.0,3.0,81.0
4250,83.0,169.0,78.0,3.0,4.0,5.0,3.0,96.0
4251,80.0,180.0,86.0,2.0,13.0,5.0,2.0,79.0
4252,78.0,195.0,96.0,0.0,9.0,7.0,4.0,57.0
4253,79.0,167.0,74.0,1.0,9.0,4.0,3.0,63.0
4254,80.0,201.0,68.0,2.0,18.0,3.0,2.0,83.0
4255,83.0,190.0,86.0,2.0,16.0,9.0,4.0,75.0
4256,81.0,172.0,82.0,1.0,19.0,5.0,1.0,65.0
4257,78.0,187.0,73.0,2.0,12.0,9.0,1.0,81.0
4258,83.0,175.0,70.0,2.0,14.0,4.0,3.0,78.0
4259,79.0,168.0,74.0,3.0,3.0,8.0,2.0,93.0
4260,80.0,187.0,63.0,2.0,0.0,6.0,1.0,94.0
4261,82.0,186.0,87.0,1.0,17.0,9.0,2.0,70.0
4262,80.0,170.0,61.0,0.0,8.0,8.0,3.0,64.0
4263,80.0,185.0,96.0,2.0,21.0,6.0,4.0,66.0
4264,78.0,196.0,69.0,1.0,9.0,0.0,3.0,82.0
4265,79.0,185.0,64.0,2.0,17.0,5.0,5.0,71.0
4266,81.0,198.0,81.0,1.0,4.0,8.0,3.0,78.0
4267,80.0,183.0,84.0,2.0,13.0,5.0,2.0,77.0
4268,79.0,173.0,99.0,0.0,4.0,6.0,1.0,66.0
4269,80.0,198.0,64.0,1.0,13.0,6.0,2.0,75.0
4270,81.0,165.0,64.0,3.0,19.0,9.0,3.0,76.0
4271,80.0,160.0,85.0,1.0,5.0,6.0,3.0,68.0
4272,78.0,187.0,102.0,2.0,9.0,3.0,3.0,80.0
4273,80.0,189.0,67.0,2.0,3.0,7.0,1.0,86.0
4274,80.0,182.0,90.0,1.0,2.0,6.0,1.0,80.0
4275,81.0,208.0,89.0,1.0,1.0,6.0,2.0,80.0
4276,83.0,182.0,70.0,1.0,3.0,8.0,2.0,82.0
4277,79.0,195.0,67.0,3.0,17.0,8.0,1.0,88.0
4278,79.0,171.0,86.0,1.0,1.0,6.0,4.0,69.0
4279,83.0,195.0,85.0,3.0,11.0,6.0,1.0,97.0
4280,80.0,180.0,85.0,1.0,3.0,9.0,4.0,70.0
4281,83.0,195.0,62.0,3.0,19.0,1.0,1.0,100.0
4282,81.0,190.0,63.0,2.0,17.0,5.0,4.0,71.0
4283,80.0,194.0,60.0,3.0,7.0,5.0,2.0,101.0
4284,77.0,161.0,66.0,2.0,14.0,6.0,3.0,73.0
4285,82.0,172.0,86.0,1.0,4.0,6.0,2.0,70.0
4286,83.0,159.0,88.0,2.0,17.0,8.0,2.0,68.0
4287,80.0,172.0,73.0,1.0,12.0,7.0,2.0,67.0
4288,80.0,176.0,79.0,2.0,7.0,2.0,3.0,79.0
4289,81.0,174.0,61.0,2.0,11.0,8.0,2.0,85.0
4290,83.0,204.0,84.0,1.0,13.0,0.0,1.0,87.0
4291,78.0,181.0,73.0,3.0,5.0,5.0,3.0,87.0
4292,80.0,187.0,90.0,1.0,21.0,6.0,1.0,60.0
4293,77.0,182.0,74.0,1.0,5.0,7.0,2.0,74.0
4294,79.0,213.0,80.0,1.0,17.0,8.0,3.0,65.0
4295,80.0,171.0,85.0,1.0,3.0,9.0,2.0,72.0
4296,82.0,198.0,79.0,2.0,19.0,5.0,2.0,78.0
4297,82.0,178.0,101.0,1.0,0.0,1.0,3.0,81.0
4298,79.0,178.0,74.0,1.0,7.0,6.0,3.0,69.0
4299,79.0,182.0,68.0,2.0,13.0,7.0,1.0,77.0
4300,81.0,188.0,60.0,2.0,8.0,4.0,2.0,89.0
4301,78.0,205.0,83.0,2.0,1.0,6.0,2.0,84.0
4302,80.0,165.0,78.0,3.0,0.0,0.0,3.0,93.0
4303,80.0,188.0,64.0,1.0,16.0,3.0,2.0,66.0
4304,79.0,179.0,74.0,2.0,11.0,5.0,3.0,72.0
4305,76.0,172.0,80.0,0.0,15.0,4.0,3.0,52.0
4306,81.0,189.0,98.0,1.0,20.0,0.0,1.0,73.0
4307,81.0,187.0,75.0,1.0,9.0,5.0,1.0,78.0
4308,80.0,187.0,94.0,2.0,10.0,9.0,1.0,77.0
4309,81.0,158.0,103.0,1.0,15.0,3.0,1.0,67.0
4310,80.0,176.0,72.0,1.0,9.0,7.0,1.0,73.0
4311,81.0,158.0,85.0,1.0,6.0,7.0,3.0,67.0
4312,79.0,167.0,63.0,2.0,9.0,7.0,2.0,84.0
4313,79.0,168.0,68.0,2.0,7.0,2.0,2.0,87.0
4314,80.0,200.0,81.0,2.0,3.0,7.0,3.0,84.0
4315,78.0,181.0,77.0,1.0,20.0,9.0,2.0,60.0
4316,79.0,170.0,99.0,2.0,3.0,9.0,1.0,80.0
4317,80.0,178.0,107.0,2.0,17.0,8.0,1.0,71.0
4318,78.0,192.0,81.0,1.0,8.0,2.0,1.0,78.0
4319,80.0,197.0,86.0,1.0,14.0,5.0,4.0,64.0
4320,77.0,168.0,66.0,1.0,3.0,8.0,1.0,78.0
4321,81.0,176.0,90.0,2.0,8.0,7.0,2.0,80.0
4322,82.0,197.0,91.0,1.0,17.0,2.0,3.0,69.0
4323,80.0,167.0,77.0,2.0,1.0,8.0,2.0,80.0
4324,79.0,204.0,64.0,2.0,6.0,5.0,3.0,87.0
4325,80.0,184.0,66.0,2.0,1.0,3.0,3.0,88.0
4326,79.0,188.0,89.0,1.0,1.0,4.0,1.0,81.0
4327,77.0,169.0,65.0,2.0,20.0,7.0,3.0,69.0
4328,82.0,184.0,62.0,1.0,1.0,9.0,3.0,73.0
4329,80.0,178.0,110.0,3.0,2.0,8.0,2.0,89.0
4330,81.0,185.0,90.0,1.0,7.0,1.0,1.0,79.0
4331,79.0,209.0,97.0,1.0,2.0,7.0,4.0,70.0
4332,81.0,181.0,94.0,2.0,3.0,3.0,3.0,86.0
4333,79.0,185.0,110.0,1.0,21.0,2.0,3.0,62.0
4334,82.0,172.0,77.0,2.0,1.0,9.0,2.0,85.0
4335,81.0,179.0,96.0,2.0,11.0,10.0,3.0,68.0
4336,77.0,154.0,90.0,2.0,0.0,4.0,2.0,73.0
4337,78.0,179.0,88.0,1.0,9.0,3.0,5.0,62.0
4338,79.0,171.0,87.0,1.0,3.0,4.0,2.0,72.0
4339,79.0,201.0,94.0,3.0,0.0,6.0,1.0,99.0
4340,79.0,180.0,82.0,1.0,0.0,10.0,3.0,72.0
4341,82.0,185.0,67.0,2.0,14.0,0.0,4.0,83.0
4342,79.0,183.0,91.0,2.0,21.0,7.0,2.0,67.0
4343,81.0,191.0,84.0,2.0,20.0,6.0,5.0,67.0
4344,80.0,180.0,82.0,1.0,6.0,8.0,2.0,70.0
4345,83.0,191.0,94.0,1.0,21.0,9.0,3.0,59.0
4346,78.0,191.0,71.0,2.0,0.0,8.0,3.0,87.0
4347,79.0,164.0,75.0,1.0,14.0,3.0,2.0,70.0
4348,78.0,179.0,89.0,1.0,1.0,4.0,4.0,70.0
4349,79.0,160.0,66.0,2.0,14.0,7.0,2.0,76.0
4350,80.0,170.0,81.0,2.0,1.0,8.0,2.0,87.0
4351,80.0,193.0,68.0,1.0,22.0,9.0,2.0,60.0
4352,82.0,166.0,68.0,3.0,1.0,8.0,3.0,94.0
4353,79.0,211.0,69.0,0.0,12.0,3.0,2.0,69.0
4354,80.0,175.0,79.0,1.0,0.0,4.0,2.0,82.0
4355,79.0,157.0,69.0,2.0,7.0,1.0,3.0,83.0
4356,78.0,194.0,73.0,1.0,5.0,8.0,3.0,73.0
4357,80.0,194.0,67.0,3.0,2.0,1.0,1.0,108.0
4358,80.0,182.0,88.0,2.0,3.0,4.0,3.0,82.0
4359,82.0,172.0,97.0,1.0,12.0,9.0,1.0,66.0
4360,84.0,175.0,85.0,1.0,9.0,1.0,2.0,77.0
4361,80.0,187.0,70.0,1.0,1.0,6.0,4.0,75.0
4362,77.0,189.0,69.0,1.0,8.0,8.0,1.0,74.0
4363,80.0,182.0,64.0,2.0,0.0,6.0,3.0,87.0
4364,79.0,168.0,68.0,2.0,1.0,7.0,2.0,83.0
4365,80.0,175.0,71.0,1.0,15.0,7.0,1.0,70.0
4366,80.0,192.0,76.0,1.0,21.0,7.0,2.0,61.0
4367,78.0,179.0,73.0,3.0,17.0,4.0,3.0,88.0
4368,78.0,174.0,97.0,4.0,17.0,9.0,2.0,81.0
4369,80.0,193.0,82.0,2.0,11.0,9.0,4.0,73.0
4370,82.0,177.0,65.0,1.0,0.0,1.0,1.0,94.0
4371,81.0,187.0,67.0,2.0,14.0,5.0,1.0,81.0
4372,81.0,168.0,87.0,2.0,18.0,10.0,2.0,74.0
4373,80.0,177.0,74.0,2.0,19.0,7.0,2.0,73.0
4374,83.0,184.0,76.0,3.0,13.0,9.0,2.0,91.0
4375,79.0,182.0,61.0,1.0,9.0,8.0,3.0,67.0
4376,80.0,165.0,87.0,1.0,22.0,9.0,2.0,53.0
4377,82.0,181.0,96.0,1.0,20.0,8.0,1.0,61.0
4378,77.0,212.0,85.0,0.0,12.0,4.0,2.0,65.0
4379,79.0,210.0,69.0,4.0,0.0,9.0,2.0,108.0
4380,80.0,203.0,106.0,2.0,6.0,6.0,2.0,83.0
4381,81.0,182.0,74.0,2.0,6.0,6.0,2.0,90.0
4382,81.0,167.0,110.0,3.0,19.0,0.0,2.0,79.0
4383,79.0,171.0,70.0,1.0,1.0,9.0,2.0,80.0
4384,76.0,155.0,112.0,2.0,8.0,3.0,4.0,67.0
4385,77.0,197.0,80.0,1.0,1.0,5.0,1.0,82.0
4386,80.0,197.0,81.0,1.0,17.0,0.0,1.0,75.0
4387,78.0,178.0,71.0,1.0,3.0,1.0,3.0,80.0
4388,82.0,184.0,77.0,3.0,0.0,4.0,2.0,98.0
4389,78.0,182.0,84.0,2.0,7.0,7.0,1.0,80.0
4390,81.0,196.0,74.0,1.0,1.0,7.0,2.0,78.0
4391,80.0,177.0,67.0,3.0,3.0,0.0,2.0,102.0
4392,78.0,179.0,85.0,2.0,7.0,7.0,1.0,80.0
4393,79.0,188.0,70.0,1.0,0.0,9.0,2.0,80.0
4394,79.0,174.0,72.0,2.0,0.0,8.0,4.0,80.0
4395,79.0,199.0,62.0,3.0,4.0,1.0,3.0,103.0
4396,80.0,191.0,73.0,1.0,13.0,3.0,3.0,69.0
4397,79.0,167.0,109.0,1.0,8.0,5.0,3.0,57.0
4398,82.0,180.0,68.0,1.0,2.0,8.0,1.0,84.0
4399,83.0,188.0,70.0,1.0,10.0,4.0,2.0,83.0
4400,76.0,206.0,90.0,2.0,10.0,7.0,4.0,71.0
4401,79.0,180.0,64.0,2.0,0.0,7.0,2.0,86.0
4402,81.0,195.0,74.0,1.0,5.0,2.0,4.0,74.0
4403,81.0,183.0,70.0,2.0,20.0,3.0,4.0,69.0
4404,80.0,176.0,91.0,2.0,12.0,8.0,2.0,69.0
4405,81.0,178.0,64.0,1.0,15.0,7.0,2.0,72.0
4406,81.0,182.0,103.0,1.0,2.0,4.0,2.0,78.0
4407,81.0,194.0,70.0,2.0,18.0,9.0,3.0,78.0
4408,80.0,176.0,82.0,2.0,21.0,6.0,3.0,62.0
4409,81.0,194.0,79.0,2.0,11.0,7.0,2.0,78.0
4410,81.0,197.0,68.0,1.0,21.0,5.0,2.0,68.0
4411,77.0,165.0,60.0,3.0,18.0,5.0,3.0,79.0
4412,80.0,171.0,83.0,2.0,19.0,2.0,3.0,74.0
4413,80.0,191.0,64.0,2.0,9.0,8.0,1.0,85.0
4414,79.0,202.0,63.0,3.0,2.0,6.0,2.0,96.0
4415,78.0,174.0,108.0,2.0,16.0,3.0,4.0,67.0
4416,79.0,187.0,64.0,2.0,21.0,8.0,2.0,76.0
4417,82.0,204.0,63.0,1.0,0.0,5.0,1.0,94.0
4418,76.0,186.0,73.0,1.0,0.0,1.0,4.0,76.0
4419,82.0,194.0,81.0,2.0,0.0,3.0,4.0,88.0
4420,81.0,183.0,83.0,1.0,0.0,9.0,4.0,71.0
4421,78.0,174.0,80.0,2.0,5.0,8.0,2.0,77.0
4422,80.0,180.0,85.0,3.0,10.0,7.0,2.0,90.0
4423,78.0,213.0,75.0,3.0,19.0,7.0,4.0,73.0
4424,81.0,170.0,92.0,2.0,10.0,7.0,3.0,74.0
4425,81.0,185.0,67.0,1.0,22.0,7.0,3.0,60.0
4426,80.0,166.0,69.0,1.0,7.0,5.0,3.0,72.0
4427,79.0,170.0,75.0,1.0,10.0,5.0,2.0,68.0
4428,83.0,191.0,97.0,2.0,10.0,0.0,2.0,85.0
4429,81.0,186.0,70.0,1.0,3.0,8.0,1.0,87.0
4430,81.0,158.0,82.0,2.0,1.0,2.0,2.0,88.0
4431,80.0,185.0,83.0,1.0,5.0,7.0,2.0,78.0
4432,78.0,167.0,72.0,1.0,2.0,3.0,4.0,73.0
4433,79.0,180.0,83.0,1.0,20.0,3.0,4.0,62.0
4434,79.0,214.0,89.0,1.0,13.0,2.0,2.0,79.0
4435,81.0,193.0,111.0,2.0,15.0,9.0,4.0,63.0
4436,81.0,174.0,70.0,1.0,13.0,7.0,2.0,73.0
4437,82.0,183.0,80.0,2.0,11.0,8.0,2.0,83.0
4438,80.0,207.0,74.0,2.0,2.0,9.0,1.0,90.0
4439,81.0,190.0,80.0,1.0,2.0,3.0,2.0,81.0
4440,80.0,173.0,62.0,1.0,6.0,4.0,3.0,78.0
4441,81.0,175.0,64.0,1.0,12.0,9.0,1.0,73.0
4442,82.0,167.0,74.0,1.0,0.0,4.0,2.0,80.0
4443,78.0,179.0,78.0,2.0,2.0,0.0,1.0,90.0
4444,79.0,204.0,68.0,1.0,1.0,7.0,2.0,80.0
4445,78.0,192.0,64.0,1.0,12.0,6.0,4.0,70.0
4446,79.0,203.0,104.0,2.0,2.0,7.0,3.0,81.0
4447,76.0,183.0,70.0,4.0,5.0,4.0,1.0,103.0
4448,80.0,186.0,70.0,2.0,4.0,5.0,3.0,88.0
4449,81.0,167.0,72.0,2.0,9.0,9.0,3.0,68.0
4450,80.0,158.0,74.0,1.0,8.0,7.0,3.0,63.0
4451,81.0,164.0,66.0,4.0,7.0,3.0,1.0,103.0
4452,81.0,170.0,82.0,0.0,1.0,6.0,3.0,65.0
4453,80.0,182.0,97.0,0.0,10.0,2.0,2.0,62.0
4454,81.0,207.0,110.0,1.0,18.0,5.0,2.0,65.0
4455,83.0,165.0,81.0,1.0,10.0,8.0,2.0,73.0
4456,82.0,190.0,79.0,1.0,19.0,3.0,3.0,66.0
4457,80.0,183.0,74.0,3.0,21.0,8.0,3.0,77.0
4458,84.0,203.0,85.0,1.0,19.0,2.0,3.0,72.0
4459,80.0,165.0,72.0,2.0,7.0,7.0,3.0,78.0
4460,80.0,162.0,105.0,2.0,17.0,7.0,3.0,63.0
4461,78.0,191.0,111.0,1.0,21.0,8.0,2.0,55.0
4462,78.0,186.0,63.0,3.0,14.0,8.0,2.0,83.0
4463,80.0,157.0,77.0,3.0,16.0,3.0,3.0,80.0
4464,83.0,180.0,95.0,1.0,9.0,9.0,2.0,68.0
4465,80.0,167.0,65.0,3.0,0.0,8.0,4.0,88.0
4466,81.0,163.0,74.0,2.0,1.0,4.0,1.0,86.0
4467,82.0,184.0,89.0,2.0,3.0,10.0,3.0,79.0
4468,81.0,172.0,91.0,2.0,20.0,7.0,2.0,65.0
4469,77.0,184.0,94.0,2.0,5.0,9.0,3.0,74.0
4470,81.0,202.0,93.0,2.0,5.0,6.0,3.0,88.0
4471,79.0,173.0,79.0,3.0,11.0,6.0,4.0,86.0
4472,80.0,195.0,69.0,3.0,0.0,4.0,2.0,109.0
4473,79.0,175.0,86.0,1.0,12.0,4.0,5.0,56.0
4474,81.0,206.0,99.0,1.0,10.0,7.0,2.0,75.0
4475,79.0,175.0,64.0,1.0,17.0,3.0,1.0,74.0
4476,79.0,185.0,72.0,3.0,6.0,8.0,1.0,97.0
4477,80.0,179.0,93.0,1.0,0.0,6.0,2.0,81.0
4478,80.0,200.0,77.0,1.0,1.0,2.0,2.0,86.0
4479,81.0,170.0,90.0,1.0,11.0,1.0,3.0,70.0
4480,83.0,202.0,112.0,1.0,9.0,1.0,2.0,77.0
4481,83.0,204.0,102.0,2.0,15.0,9.0,3.0,76.0
4482,81.0,194.0,62.0,1.0,9.0,9.0,2.0,79.0
4483,78.0,196.0,86.0,2.0,17.0,6.0,2.0,76.0
4484,79.0,176.0,66.0,4.0,12.0,8.0,2.0,94.0
4485,81.0,181.0,94.0,3.0,15.0,3.0,3.0,88.0
4486,78.0,187.0,81.0,1.0,19.0,8.0,2.0,56.0
4487,80.0,178.0,96.0,2.0,2.0,4.0,2.0,85.0
4488,81.0,199.0,86.0,2.0,5.0,7.0,1.0,93.0
4489,80.0,170.0,73.0,1.0,16.0,9.0,2.0,59.0
4490,83.0,179.0,63.0,1.0,1.0,2.0,3.0,88.0
4491,82.0,183.0,110.0,1.0,13.0,7.0,1.0,71.0
4492,79.0,193.0,82.0,2.0,18.0,5.0,3.0,73.0
4493,81.0,199.0,69.0,3.0,12.0,8.0,3.0,92.0
4494,81.0,169.0,61.0,2.0,20.0,0.0,3.0,78.0
4495,80.0,171.0,82.0,3.0,17.0,2.0,1.0,93.0
4496,81.0,187.0,70.0,0.0,0.0,10.0,2.0,71.0
4497,82.0,204.0,71.0,1.0,15.0,6.0,2.0,68.0
4498,78.0,200.0,79.0,2.0,10.0,5.0,2.0,84.0
4499,82.0,175.0,74.0,2.0,4.0,3.0,4.0,79.0
4500,80.0,202.0,86.0,2.0,10.0,6.0,1.0,89.0
4501,81.0,178.0,84.0,1.0,1.0,3.0,4.0,71.0
4502,78.0,191.0,97.0,2.0,7.0,7.0,2.0,76.0
4503,80.0,179.0,82.0,2.0,13.0,3.0,2.0,79.0
4504,79.0,201.0,71.0,2.0,16.0,0.0,2.0,79.0
4505,79.0,191.0,78.0,3.0,7.0,5.0,1.0,96.0
4506,80.0,190.0,74.0,1.0,1.0,5.0,2.0,86.0
4507,83.0,207.0,66.0,2.0,3.0,5.0,3.0,89.0
4508,79.0,162.0,91.0,2.0,9.0,5.0,3.0,70.0
4509,80.0,162.0,86.0,1.0,5.0,7.0,2.0,70.0
4510,81.0,187.0,67.0,0.0,4.0,6.0,2.0,73.0
4511,81.0,176.0,73.0,0.0,0.0,2.0,3.0,75.0
4512,77.0,202.0,87.0,3.0,12.0,5.0,2.0,88.0
4513,81.0,179.0,71.0,1.0,5.0,6.0,3.0,77.0
4514,78.0,189.0,72.0,2.0,1.0,1.0,2.0,91.0
4515,78.0,186.0,71.0,1.0,13.0,8.0,3.0,65.0
4516,81.0,193.0,103.0,1.0,17.0,4.0,2.0,67.0
4517,80.0,185.0,83.0,2.0,19.0,5.0,3.0,75.0
4518,80.0,192.0,76.0,1.0,18.0,6.0,2.0,65.0
4519,80.0,193.0,91.0,3.0,2.0,10.0,2.0,88.0
4520,80.0,192.0,67.0,3.0,7.0,9.0,2.0,91.0
4521,81.0,201.0,85.0,0.0,14.0,6.0,1.0,63.0
4522,82.0,202.0,94.0,2.0,22.0,6.0,2.0,69.0
4523,78.0,196.0,94.0,1.0,15.0,5.0,5.0,62.0
4524,82.0,173.0,77.0,3.0,20.0,5.0,3.0,81.0
4525,80.0,188.0,84.0,2.0,11.0,6.0,1.0,86.0
4526,80.0,185.0,85.0,0.0,13.0,8.0,1.0,59.0
4527,77.0,186.0,69.0,3.0,8.0,7.0,2.0,91.0
4528,82.0,173.0,92.0,1.0,19.0,7.0,3.0,60.0
4529,82.0,172.0,90.0,3.0,12.0,6.0,3.0,81.0
4530,81.0,175.0,81.0,2.0,6.0,10.0,3.0,79.0
4531,79.0,185.0,74.0,1.0,16.0,9.0,4.0,57.0
4532,80.0,188.0,77.0,1.0,18.0,8.0,1.0,67.0
4533,79.0,189.0,75.0,2.0,14.0,8.0,3.0,76.0
4534,81.0,168.0,64.0,1.0,10.0,6.0,2.0,71.0
4535,79.0,188.0,67.0,1.0,18.0,3.0,2.0,68.0
4536,81.0,181.0,66.0,1.0,15.0,8.0,1.0,69.0
4537,82.0,179.0,78.0,3.0,3.0,1.0,4.0,99.0
4538,78.0,187.0,80.0,1.0,18.0,9.0,5.0,51.0
4539,83.0,188.0,74.0,1.0,8.0,8.0,2.0,74.0
4540,83.0,180.0,95.0,1.0,10.0,9.0,3.0,62.0
4541,81.0,166.0,72.0,1.0,2.0,2.0,2.0,75.0
4542,79.0,195.0,89.0,1.0,1.0,6.0,3.0,69.0
4543,79.0,179.0,62.0,2.0,3.0,10.0,4.0,82.0
4544,82.0,174.0,61.0,2.0,11.0,5.0,3.0,85.0
4545,80.0,154.0,95.0,2.0,3.0,9.0,1.0,80.0
4546,82.0,187.0,85.0,1.0,17.0,6.0,3.0,59.0
4547,80.0,163.0,71.0,1.0,15.0,10.0,1.0,65.0
4548,76.0,177.0,64.0,2.0,4.0,7.0,2.0,87.0
4549,81.0,158.0,82.0,1.0,2.0,5.0,3.0,71.0
4550,83.0,183.0,61.0,3.0,11.0,8.0,2.0,92.0
4551,79.0,192.0,88.0,2.0,21.0,0.0,4.0,66.0
4552,81.0,171.0,85.0,2.0,20.0,9.0,3.0,70.0
4553,78.0,177.0,72.0,1.0,0.0,4.0,3.0,82.0
4554,80.0,188.0,60.0,1.0,21.0,6.0,3.0,64.0
4555,79.0,199.0,92.0,2.0,21.0,8.0,3.0,63.0
4556,80.0,187.0,87.0,4.0,18.0,7.0,1.0,91.0
4557,78.0,171.0,111.0,0.0,3.0,9.0,3.0,54.0
4558,78.0,191.0,65.0,2.0,5.0,9.0,3.0,79.0
4559,78.0,178.0,72.0,2.0,1.0,9.0,3.0,80.0
4560,83.0,185.0,64.0,3.0,6.0,1.0,3.0,103.0
4561,80.0,177.0,98.0,2.0,18.0,7.0,3.0,70.0
4562,81.0,177.0,92.0,1.0,14.0,2.0,3.0,67.0
4563,78.0,188.0,87.0,1.0,21.0,6.0,3.0,62.0
4564,81.0,182.0,63.0,1.0,13.0,2.0,4.0,72.0
4565,79.0,207.0,65.0,1.0,1.0,7.0,3.0,82.0
4566,78.0,175.0,67.0,1.0,11.0,5.0,4.0,69.0
4567,82.0,187.0,75.0,2.0,5.0,3.0,3.0,92.0
4568,76.0,170.0,71.0,1.0,0.0,8.0,2.0,79.0
4569,80.0,165.0,107.0,3.0,14.0,5.0,1.0,83.0
4570,77.0,191.0,74.0,2.0,3.0,5.0,4.0,82.0
4571,82.0,211.0,99.0,1.0,0.0,9.0,1.0,80.0
4572,78.0,170.0,90.0,3.0,10.0,4.0,2.0,87.0
4573,77.0,196.0,85.0,1.0,1.0,8.0,2.0,71.0
4574,81.0,168.0,91.0,2.0,13.0,5.0,3.0,74.0
4575,79.0,168.0,63.0,1.0,19.0,6.0,3.0,60.0
4576,79.0,171.0,67.0,2.0,13.0,1.0,2.0,79.0
